Profession,Income,Credit_card_number,Expiry,Security_code,Fraud
LAWYER,8233,3.56254E+15,Jul-29,4156,0
ENGINEER,99476,4.92509E+12,Feb-33,722,0
ENGINEER,96552,3.72047E+14,Feb-33,292,1
DOCTOR,97973,2.60183E+15,Jan-30,455,1
LAWYER,389,3.50659E+15,Dec-32,998,0
DOCTOR,21003,6.75902E+11,Apr-28,848,1
LAWYER,90629,3.03681E+13,Dec-30,249,0
ENGINEER,14193,4.61845E+18,Apr-32,7407,0
DOCTOR,1322,3.5582E+15,Dec-27,596,0
ENGINEER,61809,3.51721E+15,Aug-27,654,0
LAWYER,79913,3.59963E+15,Jul-34,242,1
DOCTOR,36272,3.51967E+15,Jan-32,803,1
ENGINEER,15774,3.5077E+15,Jan-34,924,1
ENGINEER,78944,6.59841E+15,Jan-34,759,0
LAWYER,23510,2.24151E+15,May-34,674,1
LAWYER,63108,1.80075E+14,Aug-34,7686,1
ENGINEER,35713,4.39928E+15,May-27,863,1
DOCTOR,57177,2.13152E+14,Dec-32,355,1
DOCTOR,37340,4.39101E+18,Mar-28,819,1
ENGINEER,98544,6.56776E+15,Aug-31,948,1
ENGINEER,57248,3.05738E+13,Jan-30,601,0
ENGINEER,95196,3.50421E+15,May-25,385,0
LAWYER,63408,6.01194E+15,Jan-28,724,1
LAWYER,25131,3.01554E+13,Jul-25,398,1
LAWYER,78895,4.83294E+18,Feb-31,512,1
DOCTOR,21700,4.80843E+18,Dec-30,210,1
LAWYER,48850,4.38957E+15,Aug-32,361,1
DOCTOR,30037,2.13159E+14,Jun-33,604,1
LAWYER,28726,3.51933E+15,May-25,550,1
DOCTOR,45744,4.39927E+15,Jun-30,242,1
LAWYER,65905,4.45977E+15,Nov-29,4783,0
LAWYER,61558,4.86512E+12,Jun-31,687,0
ENGINEER,75129,3.62665E+13,May-28,337,1
DOCTOR,98814,1.8004E+14,Nov-28,323,1
LAWYER,78383,4.90704E+12,Oct-29,248,0
DOCTOR,79864,3.46251E+14,Apr-27,98,1
DOCTOR,72401,2.7208E+15,Dec-24,7190,0
DOCTOR,23397,2.1318E+14,Apr-30,651,0
ENGINEER,93436,3.84913E+13,Dec-27,671,0
LAWYER,33100,4.77359E+12,Dec-29,407,0
DOCTOR,7720,6.59534E+15,Sep-34,648,1
ENGINEER,42505,3.54261E+15,Jan-28,569,1
ENGINEER,31593,6.01104E+15,Aug-26,70,0
ENGINEER,83723,4.31651E+18,May-27,6,0
DOCTOR,2005,3.55566E+15,Mar-33,948,1
ENGINEER,78438,3.43727E+14,Jul-26,621,1
ENGINEER,90154,1.80061E+14,Aug-33,522,0
ENGINEER,91766,6.30459E+11,Jan-25,973,0
ENGINEER,69872,3.51598E+15,Sep-32,103,0
ENGINEER,48479,4.20341E+12,Mar-29,589,0
DOCTOR,85170,5.65712E+11,Mar-30,587,1
DOCTOR,50725,3.59622E+15,Mar-27,364,1
LAWYER,77185,4.86605E+15,Jun-28,723,1
LAWYER,44283,3.50526E+15,Jun-30,796,0
LAWYER,80270,4.33603E+15,Feb-25,36,0
ENGINEER,7097,4.36149E+15,Apr-29,989,0
DOCTOR,46495,3.50855E+15,Nov-32,457,0
DOCTOR,50909,1.8004E+14,May-25,904,0
DOCTOR,92390,4.63029E+15,Sep-28,482,0
DOCTOR,35977,3.54961E+15,Jan-33,750,0
DOCTOR,58919,3.45475E+14,Sep-34,691,0
DOCTOR,50960,6.39056E+11,Nov-27,880,0
ENGINEER,30497,3.04435E+13,Feb-28,715,1
ENGINEER,33934,4.90959E+12,Aug-27,938,0
DOCTOR,69677,3.54061E+15,Jul-33,753,0
ENGINEER,65840,2.44726E+15,Apr-25,926,1
DOCTOR,36640,2.1312E+14,May-25,468,0
LAWYER,6522,3.5286E+15,Jan-26,6229,0
DOCTOR,27348,3.7078E+14,Apr-34,669,0
LAWYER,3648,2.13149E+14,Feb-26,348,1
LAWYER,30133,4.47293E+15,Dec-26,94,0
LAWYER,94829,3.56256E+15,Mar-28,568,0
LAWYER,49766,3.71677E+14,Apr-31,600,1
DOCTOR,65230,4.92657E+15,Aug-28,481,0
DOCTOR,12454,3.47141E+14,Mar-32,759,1
ENGINEER,86808,3.52669E+15,Nov-26,516,1
LAWYER,54549,3.02669E+13,Jul-31,883,1
DOCTOR,58978,3.52034E+15,Jan-25,190,0
DOCTOR,10201,6.50484E+15,Jan-30,113,1
LAWYER,50020,4.45424E+15,Feb-25,914,0
DOCTOR,68755,3.72092E+14,May-31,783,1
ENGINEER,47990,1.80048E+14,May-27,7376,1
ENGINEER,74142,3.70349E+14,May-34,4615,0
DOCTOR,28564,2.27927E+15,Nov-30,223,1
LAWYER,90930,4.71355E+18,Aug-27,652,1
LAWYER,77640,4.91115E+15,May-26,8451,1
LAWYER,62644,2.13178E+14,Nov-25,203,0
ENGINEER,75928,3.76276E+14,Aug-32,937,1
DOCTOR,13451,1.80083E+14,May-34,263,0
DOCTOR,10776,4.5334E+15,Apr-33,486,0
DOCTOR,89007,3.01843E+13,Mar-28,3484,1
LAWYER,10595,5.03821E+11,May-31,104,1
LAWYER,49161,3.50366E+15,Sep-31,398,1
ENGINEER,18060,2.13156E+14,Oct-25,347,1
LAWYER,36192,6.01116E+15,Jun-27,308,1
ENGINEER,9791,3.60224E+13,Jun-25,535,1
ENGINEER,66729,3.58479E+15,Nov-33,466,0
ENGINEER,50196,6.30488E+11,Jul-25,719,1
LAWYER,41863,5.27767E+15,Sep-31,962,1
LAWYER,99123,4.09851E+15,Feb-31,825,0
LAWYER,73222,3.58653E+15,Oct-26,953,0
LAWYER,32577,3.55484E+15,Dec-26,453,1
ENGINEER,24462,4.5846E+15,Mar-29,390,1
ENGINEER,61648,2.22219E+15,Nov-24,493,1
DOCTOR,71721,3.46505E+14,Jan-29,366,0
DOCTOR,56007,2.70435E+15,Oct-27,163,1
DOCTOR,99877,3.77607E+14,Feb-25,871,0
LAWYER,90200,1.80079E+14,Dec-27,221,0
ENGINEER,31999,4.22281E+15,Jan-29,739,1
LAWYER,74091,4.24158E+15,May-33,228,0
ENGINEER,32860,3.55811E+15,Apr-26,726,1
LAWYER,38501,3.00399E+13,Sep-25,693,1
ENGINEER,17056,2.13173E+14,Jul-27,470,0
LAWYER,73581,4.89656E+12,Jul-27,6510,0
ENGINEER,55552,3.89447E+13,Aug-34,566,0
DOCTOR,80799,4.71648E+15,Oct-27,91,1
LAWYER,897,6.01197E+15,Jul-30,807,1
ENGINEER,56566,3.86314E+13,Oct-30,472,1
DOCTOR,31157,1.80091E+14,Feb-30,248,1
ENGINEER,38025,6.53303E+15,Dec-27,247,0
DOCTOR,72916,2.13197E+14,Jun-34,5360,1
DOCTOR,60737,3.47965E+14,Sep-30,57,1
ENGINEER,39126,3.51897E+15,Jun-31,498,0
ENGINEER,38779,2.27254E+15,Nov-29,303,1
ENGINEER,37366,2.13133E+14,Aug-33,728,0
DOCTOR,42652,2.13159E+14,Aug-25,971,0
DOCTOR,13567,3.05626E+13,Aug-27,266,1
ENGINEER,74810,6.01184E+15,Sep-30,1066,1
ENGINEER,82538,4.26968E+15,Oct-34,386,0
ENGINEER,73570,4.71686E+12,Nov-33,594,0
ENGINEER,38736,4.83458E+15,Jan-32,537,0
DOCTOR,68207,3.55268E+15,Feb-29,534,0
LAWYER,26918,6.58353E+15,Jun-28,41,1
DOCTOR,6806,6.59069E+15,Apr-29,938,1
DOCTOR,78488,6.58632E+15,Jul-26,329,0
ENGINEER,76315,2.40544E+15,Nov-28,709,1
ENGINEER,6313,4.71253E+15,Dec-26,789,1
LAWYER,38049,3.53164E+15,Jan-34,4,0
LAWYER,55828,3.48143E+14,Jan-30,2,1
DOCTOR,95380,1.80041E+14,Oct-29,149,0
ENGINEER,8488,2.25487E+15,Feb-28,291,0
ENGINEER,7748,2.22527E+15,May-27,7,0
DOCTOR,97064,3.58578E+15,May-31,636,0
LAWYER,35587,6.30451E+11,Apr-28,348,1
DOCTOR,45871,3.01491E+13,Sep-29,331,1
LAWYER,58979,2.27739E+15,Jun-28,444,1
ENGINEER,72559,4.0419E+15,Nov-28,954,1
DOCTOR,84427,4.52961E+15,Apr-30,577,1
LAWYER,27604,3.00613E+13,Aug-30,847,1
ENGINEER,14569,3.79852E+14,Sep-29,428,1
LAWYER,29954,2.13134E+14,Oct-29,996,0
ENGINEER,24958,4.19631E+12,Feb-30,76,0
DOCTOR,27884,4.80517E+15,Mar-26,942,0
DOCTOR,22576,4.47096E+15,Mar-32,455,0
DOCTOR,81967,2.13142E+14,Sep-31,657,1
LAWYER,8731,2.57049E+15,Jul-34,1573,0
DOCTOR,12979,3.79371E+14,May-27,817,0
LAWYER,68942,2.69103E+15,Jul-34,511,0
ENGINEER,75004,3.50887E+15,Oct-34,7468,1
LAWYER,61236,3.05452E+13,Nov-28,717,0
ENGINEER,32636,3.50589E+15,May-34,922,0
DOCTOR,94754,4.96989E+12,Jun-29,724,0
DOCTOR,58513,4.86535E+15,Sep-30,704,0
ENGINEER,4180,4.94548E+15,Oct-31,287,1
ENGINEER,5767,4.58734E+12,Jun-31,995,1
DOCTOR,29591,2.13191E+14,May-33,201,1
DOCTOR,32665,3.05563E+13,Sep-30,746,0
ENGINEER,48577,2.72E+15,Apr-30,834,1
DOCTOR,42157,4.82352E+18,Nov-27,692,1
LAWYER,86600,3.04007E+13,Sep-32,976,1
LAWYER,5863,3.52673E+15,Mar-29,104,0
LAWYER,66986,5.36298E+15,Oct-26,598,1
LAWYER,48221,3.51455E+15,May-32,638,1
DOCTOR,95949,4.04707E+12,May-32,987,0
LAWYER,3720,3.7328E+14,Sep-34,751,1
ENGINEER,75242,3.55929E+15,Oct-29,867,1
ENGINEER,66766,3.73936E+14,Sep-26,162,1
DOCTOR,88727,3.59834E+15,Jul-29,955,1
DOCTOR,15682,3.44867E+14,Sep-30,878,0
DOCTOR,81722,6.01114E+15,Aug-33,237,0
DOCTOR,49377,4.73615E+18,Jun-26,596,0
LAWYER,1328,4.16647E+18,Jun-28,938,1
ENGINEER,14744,3.47145E+14,May-30,247,0
LAWYER,15228,3.0114E+13,Jan-31,740,1
LAWYER,83275,4.40674E+15,May-28,92,1
LAWYER,94480,4.61818E+15,May-28,736,1
DOCTOR,55296,4.20637E+12,Feb-28,999,1
ENGINEER,19579,3.01569E+13,Aug-33,102,1
DOCTOR,14662,6.39093E+11,Jul-34,26,0
DOCTOR,61374,1.80046E+14,Dec-32,364,1
ENGINEER,87464,6.01122E+15,Dec-32,35,0
ENGINEER,49153,6.39042E+11,Aug-27,882,0
DOCTOR,71556,3.54845E+15,Mar-32,336,0
DOCTOR,11334,3.40165E+14,Oct-30,45,0
DOCTOR,31780,4.61573E+18,Apr-34,286,0
DOCTOR,7256,4.75235E+18,Jun-33,266,0
DOCTOR,14018,3.40599E+14,Jun-31,987,0
DOCTOR,64751,1.80055E+14,Mar-28,755,0
ENGINEER,45727,2.13102E+14,Dec-33,350,0
LAWYER,32592,4.94584E+15,Aug-30,824,1
LAWYER,82478,4.78304E+15,Sep-30,106,1
LAWYER,94597,6.58524E+15,Sep-34,427,1
ENGINEER,88836,3.57959E+15,Oct-27,992,1
LAWYER,37428,6.01167E+15,Nov-31,898,0
LAWYER,36645,4.7047E+12,Jun-26,697,1
ENGINEER,50798,5.54896E+15,Jun-29,2842,1
DOCTOR,55205,3.00292E+13,Nov-27,520,1
DOCTOR,31432,3.63304E+13,Jul-31,541,1
ENGINEER,53789,3.45069E+14,Jun-33,703,0
ENGINEER,51298,5.11549E+15,Nov-32,72,0
LAWYER,79763,4.5029E+18,Dec-28,490,0
ENGINEER,17726,6.59342E+15,Jan-26,235,1
ENGINEER,50247,5.19334E+15,May-33,16,0
ENGINEER,88507,3.53904E+15,Nov-33,260,1
LAWYER,93211,4.20452E+15,May-25,92,1
LAWYER,11189,4.13757E+18,Nov-33,472,1
DOCTOR,91477,4.97269E+15,Sep-31,340,0
ENGINEER,64274,4.14696E+15,Mar-26,787,1
ENGINEER,71943,4.17945E+15,Nov-31,342,1
ENGINEER,98428,4.90399E+12,Feb-28,485,1
DOCTOR,24636,3.57785E+15,Nov-26,587,1
ENGINEER,56256,2.72022E+15,Sep-30,734,0
DOCTOR,76078,4.63368E+18,Sep-33,916,0
ENGINEER,64510,3.52348E+15,Oct-30,741,0
LAWYER,18830,5.02059E+11,Mar-30,63,0
DOCTOR,16139,3.52844E+15,Sep-32,379,0
LAWYER,85334,6.54733E+15,Jul-34,980,0
DOCTOR,95359,3.51638E+15,Dec-27,245,0
LAWYER,78872,3.44824E+14,Jul-34,845,0
LAWYER,23382,4.56691E+12,Oct-29,9695,0
LAWYER,33635,2.29997E+15,Oct-34,307,0
LAWYER,66029,5.01866E+11,May-30,872,0
DOCTOR,66974,4.09816E+15,May-33,851,1
DOCTOR,17579,4.56668E+15,Nov-30,512,1
LAWYER,9730,4.22465E+15,Jul-28,529,0
DOCTOR,20929,4.48552E+15,Jan-28,55,1
LAWYER,92087,4.99237E+12,Feb-29,571,0
DOCTOR,90022,3.55148E+15,Dec-28,453,1
ENGINEER,27083,6.76337E+11,May-30,889,1
ENGINEER,11336,3.64868E+13,Aug-26,6233,0
DOCTOR,90795,4.97273E+12,Sep-32,24,1
ENGINEER,6965,4.41804E+12,Aug-28,836,0
DOCTOR,74752,2.13147E+14,Sep-34,217,0
LAWYER,35748,6.50454E+15,Nov-32,966,1
ENGINEER,2202,6.55076E+15,Jul-30,274,0
ENGINEER,99059,3.59449E+15,Dec-28,234,0
DOCTOR,5382,4.50362E+18,Feb-26,681,1
ENGINEER,52504,3.71133E+14,Aug-33,239,1
ENGINEER,81860,4.94186E+12,Sep-33,762,1
LAWYER,42279,5.62554E+11,May-26,127,0
ENGINEER,89886,3.87078E+13,Feb-31,419,0
LAWYER,20241,6.01141E+15,Aug-31,731,1
DOCTOR,61305,4.42612E+15,Mar-27,674,1
LAWYER,99810,4.55922E+18,Dec-24,359,1
LAWYER,41543,6.3048E+11,Apr-31,211,0
LAWYER,44560,2.29897E+15,Oct-32,52,1
DOCTOR,95424,1.80012E+14,Mar-30,822,1
LAWYER,28150,2.4708E+15,Oct-34,136,0
ENGINEER,20077,1.8004E+14,Feb-31,927,0
ENGINEER,98924,3.75019E+14,Nov-29,476,0
DOCTOR,39079,3.73338E+14,Jul-28,105,0
DOCTOR,58800,6.01105E+15,Jun-27,132,1
DOCTOR,72129,3.59778E+15,Nov-29,770,1
ENGINEER,97390,4.33879E+12,Dec-27,582,1
LAWYER,86996,3.57408E+15,Nov-25,678,0
DOCTOR,5923,3.52151E+15,Sep-28,812,1
LAWYER,25837,4.30578E+15,Sep-32,573,1
ENGINEER,30166,4.96679E+15,Jul-29,2963,0
ENGINEER,49020,1.80062E+14,Jan-30,887,0
ENGINEER,21439,2.2525E+15,May-30,688,1
DOCTOR,45948,4.16247E+18,Mar-28,284,1
DOCTOR,44382,3.55934E+15,Aug-33,21,1
LAWYER,75438,3.56175E+15,Sep-27,671,1
ENGINEER,48694,3.50561E+15,Jun-27,53,1
ENGINEER,49913,5.78669E+11,May-32,245,0
ENGINEER,51896,4.53738E+15,May-27,597,1
LAWYER,32878,4.14526E+18,Aug-26,628,0
DOCTOR,88860,4.46367E+15,Dec-26,251,0
DOCTOR,24870,4.54755E+18,Feb-26,384,0
ENGINEER,12651,3.71079E+14,Oct-25,322,1
DOCTOR,88961,3.55788E+15,Feb-26,700,0
ENGINEER,4541,3.59662E+15,Nov-34,189,0
ENGINEER,87942,2.26489E+15,Mar-28,22,0
ENGINEER,8271,2.1312E+14,Dec-32,210,0
LAWYER,23592,4.8809E+12,Aug-31,3588,1
DOCTOR,66792,6.52722E+15,Apr-28,525,0
ENGINEER,69610,6.39003E+11,Oct-27,6739,0
ENGINEER,36595,1.80054E+14,Aug-30,736,0
ENGINEER,85996,4.59724E+12,Mar-27,544,1
LAWYER,20241,4.42096E+15,Jul-32,420,0
LAWYER,53997,3.4687E+14,Jan-28,942,0
DOCTOR,75019,4.23588E+15,Jun-31,366,1
LAWYER,34484,6.53352E+15,May-26,912,1
LAWYER,53538,4.49651E+15,Nov-27,335,1
DOCTOR,24009,4.78448E+18,Apr-29,369,0
LAWYER,87535,4.15234E+12,Mar-28,461,1
LAWYER,37699,1.80016E+14,Jan-32,308,1
ENGINEER,7395,5.17064E+15,Jul-30,217,1
ENGINEER,67963,3.51463E+15,Aug-29,857,0
LAWYER,38998,3.5223E+15,Nov-26,685,0
ENGINEER,46920,4.13973E+12,Sep-26,5038,1
LAWYER,4338,3.50349E+15,Oct-33,617,1
ENGINEER,41192,4.01259E+18,Oct-26,451,1
DOCTOR,1913,3.43263E+14,Oct-33,137,0
ENGINEER,32225,3.03427E+13,Nov-31,456,1
DOCTOR,8312,3.58892E+15,May-27,812,0
LAWYER,25628,4.03683E+15,Feb-25,749,0
DOCTOR,93462,3.40216E+14,Jun-32,550,0
DOCTOR,50099,4.68186E+18,Jan-31,333,0
LAWYER,4965,3.47721E+14,Apr-27,356,1
LAWYER,9720,4.88057E+12,Feb-25,937,0
ENGINEER,98043,4.27409E+15,Oct-26,377,1
ENGINEER,16762,3.68283E+13,Aug-33,6559,0
LAWYER,60504,5.02038E+11,Sep-26,408,0
LAWYER,18721,5.40461E+15,Dec-24,4555,0
DOCTOR,64754,4.44157E+15,Jan-34,821,1
ENGINEER,5070,2.13127E+14,Aug-34,7364,0
LAWYER,74550,3.53095E+15,Aug-26,937,1
LAWYER,84545,1.80059E+14,Mar-28,264,0
ENGINEER,73519,6.39067E+11,Aug-32,957,0
ENGINEER,72989,2.28752E+15,Aug-25,248,0
LAWYER,59748,2.13178E+14,Oct-27,177,0
LAWYER,34699,4.89933E+18,Dec-28,657,0
DOCTOR,94473,4.15895E+12,Jan-34,537,0
LAWYER,67126,6.76212E+11,Jul-27,650,1
DOCTOR,46511,3.59205E+15,Nov-29,4894,0
DOCTOR,97445,4.73748E+12,Oct-31,980,0
DOCTOR,94703,3.53119E+15,Dec-32,435,0
LAWYER,83921,6.76383E+11,May-33,800,0
LAWYER,40293,3.55331E+15,Oct-27,16,1
ENGINEER,10612,3.50017E+15,Sep-30,78,0
DOCTOR,73047,3.55081E+15,Jun-29,1508,1
LAWYER,22020,2.22216E+15,Aug-33,638,0
DOCTOR,16297,4.19449E+15,Dec-29,787,0
LAWYER,4127,4.52838E+15,Feb-26,557,1
ENGINEER,76169,2.13152E+14,Feb-28,405,0
LAWYER,15112,4.03977E+15,Oct-30,326,0
LAWYER,59116,6.59306E+15,May-27,62,1
ENGINEER,55072,4.40464E+15,Sep-30,618,1
LAWYER,8165,5.60718E+11,Jun-26,923,1
LAWYER,85737,1.80093E+14,Jul-29,477,0
DOCTOR,63059,6.01176E+15,Feb-32,50,1
ENGINEER,19633,6.54055E+15,Nov-30,349,0
LAWYER,15208,3.45353E+14,Aug-32,947,1
DOCTOR,3790,3.48091E+14,Feb-29,306,0
DOCTOR,15876,3.4247E+14,Nov-26,329,1
LAWYER,19717,5.0389E+11,Dec-30,968,0
DOCTOR,93762,3.55717E+15,May-26,918,0
LAWYER,92017,3.57297E+15,May-30,812,1
DOCTOR,22790,4.41316E+15,Apr-29,269,1
LAWYER,74170,1.8002E+14,Jul-28,9668,1
LAWYER,90007,6.52525E+15,Sep-33,534,0
ENGINEER,4058,2.62626E+15,Jun-25,130,0
ENGINEER,98038,4.25929E+15,Nov-31,510,0
ENGINEER,71830,5.61592E+11,Dec-32,701,1
ENGINEER,21064,4.98881E+15,Nov-27,45,1
DOCTOR,87383,6.01116E+15,Jun-31,9371,1
ENGINEER,96715,6.30455E+11,Jul-34,713,1
ENGINEER,97308,4.80091E+18,Dec-28,918,1
DOCTOR,15910,2.13182E+14,Sep-25,103,1
LAWYER,51601,4.45724E+15,Jun-34,266,0
DOCTOR,40144,4.92911E+15,Sep-30,193,1
DOCTOR,70023,2.13158E+14,Jul-29,618,0
ENGINEER,85140,4.65007E+15,Dec-24,421,0
LAWYER,8726,3.53898E+15,Feb-28,768,1
DOCTOR,98262,3.05855E+13,Apr-32,339,1
LAWYER,439,1.80026E+14,Jul-29,13,1
DOCTOR,30042,4.09608E+15,Sep-31,74,0
DOCTOR,51653,3.74445E+14,May-32,27,1
DOCTOR,58899,3.05499E+13,Jul-34,955,0
LAWYER,1142,3.52429E+15,Feb-30,3191,1
LAWYER,4111,3.77525E+14,Jan-32,152,0
ENGINEER,21622,5.60345E+11,Aug-33,884,0
LAWYER,31281,3.42919E+14,May-27,517,0
ENGINEER,72467,3.42025E+14,Sep-29,667,1
ENGINEER,73710,2.28054E+15,Sep-27,879,0
DOCTOR,75835,4.5275E+12,Apr-32,301,0
LAWYER,33717,3.54698E+15,Jun-31,439,1
DOCTOR,92714,6.76294E+11,May-29,858,0
ENGINEER,57087,1.8007E+14,Jan-29,47,0
ENGINEER,51746,2.13134E+14,May-32,250,0
LAWYER,41166,4.35131E+12,Sep-29,432,0
DOCTOR,59201,4.53965E+12,Feb-34,425,1
LAWYER,6698,3.56879E+15,Mar-31,664,0
ENGINEER,67758,1.80064E+14,Aug-30,9288,0
ENGINEER,66224,3.44927E+14,Jul-33,496,0
ENGINEER,70056,6.75953E+11,Aug-28,3,1
DOCTOR,44655,4.70211E+12,Jul-33,632,1
LAWYER,24665,3.5301E+15,Aug-26,909,1
LAWYER,86785,2.28013E+15,Nov-33,153,1
ENGINEER,211,3.73209E+14,Sep-33,6061,1
DOCTOR,23313,3.51373E+15,Apr-28,343,1
LAWYER,87564,5.70606E+11,Aug-28,2366,1
ENGINEER,17409,3.03052E+13,May-25,575,1
ENGINEER,81332,4.92379E+15,Sep-30,349,1
DOCTOR,92546,2.65002E+15,Oct-26,4,0
DOCTOR,74945,2.13127E+14,May-34,387,1
LAWYER,34474,3.01646E+13,Feb-27,1734,0
DOCTOR,56599,4.79081E+12,Jan-34,555,0
DOCTOR,38477,4.66321E+15,Apr-28,164,1
ENGINEER,79575,3.57741E+15,Jan-32,976,1
DOCTOR,10669,3.8628E+13,Jan-31,14,1
LAWYER,68133,4.5111E+15,May-26,667,1
LAWYER,593,4.62968E+15,Jun-32,155,1
LAWYER,51253,4.25419E+12,Aug-25,336,0
DOCTOR,6208,2.1317E+14,Aug-30,48,0
ENGINEER,33463,4.27559E+12,Feb-32,470,1
ENGINEER,9510,4.15921E+15,Apr-25,310,1
ENGINEER,27450,4.41145E+18,Jul-29,475,1
ENGINEER,24644,3.46075E+14,Jan-28,780,0
ENGINEER,4117,4.89367E+15,Nov-26,873,1
DOCTOR,77084,3.55635E+15,Feb-28,517,0
LAWYER,36296,2.28208E+15,Feb-34,685,1
DOCTOR,76690,6.76195E+11,May-26,552,0
ENGINEER,76233,5.71687E+11,Dec-28,826,0
ENGINEER,17502,4.30953E+15,May-28,49,1
ENGINEER,7369,3.00294E+13,Oct-34,258,0
ENGINEER,45152,6.01116E+15,Mar-33,1779,1
ENGINEER,51537,3.81224E+13,Dec-33,599,1
DOCTOR,73488,4.64947E+12,Aug-29,4137,0
LAWYER,5878,5.01803E+11,Jul-30,473,0
LAWYER,25252,4.70494E+12,Apr-34,348,0
DOCTOR,4653,4.14022E+18,Aug-28,116,0
DOCTOR,57233,4.8307E+12,Feb-30,596,1
DOCTOR,4433,5.0204E+11,Aug-29,102,0
DOCTOR,59630,6.0117E+15,Nov-28,8880,1
DOCTOR,50791,3.47807E+14,Nov-28,214,1
LAWYER,72388,3.00387E+13,Aug-32,973,1
LAWYER,72822,60404823894,Nov-29,5377,1
DOCTOR,79898,6.52913E+15,Jan-28,210,0
DOCTOR,76153,60495384095,Apr-27,83,1
DOCTOR,26849,4.0496E+15,Sep-31,743,1
DOCTOR,76373,4.44232E+15,Jun-30,985,1
ENGINEER,10116,5.03826E+11,Sep-27,782,1
LAWYER,77977,2.29886E+15,Nov-25,469,0
ENGINEER,52214,6.75908E+11,Apr-26,632,1
DOCTOR,12640,4.11208E+18,Jun-31,493,1
LAWYER,73514,2.23616E+15,Jun-32,661,0
ENGINEER,60061,4.62695E+15,Oct-29,54,1
DOCTOR,12706,1.80015E+14,Aug-29,777,1
DOCTOR,47755,4.96006E+18,Apr-32,709,0
DOCTOR,93496,4.96124E+12,Dec-31,409,1
LAWYER,79287,4.36926E+12,Sep-25,340,0
DOCTOR,42942,3.51649E+15,May-25,803,1
LAWYER,92765,6.01124E+15,Aug-32,242,1
LAWYER,50033,4.00834E+15,Aug-29,334,0
DOCTOR,32369,3.77349E+14,Feb-34,616,1
LAWYER,40519,4.50986E+15,May-33,876,0
LAWYER,48474,3.76099E+14,Feb-31,590,1
DOCTOR,32727,3.53625E+15,Dec-29,781,1
DOCTOR,4725,4.75518E+12,Jan-29,747,1
LAWYER,38572,2.24744E+15,Sep-28,555,0
LAWYER,75882,3.78034E+14,Apr-28,823,1
LAWYER,26768,3.49621E+14,Apr-34,8116,0
DOCTOR,2541,2.26794E+15,May-33,459,0
LAWYER,58442,2.13161E+14,Jan-28,702,0
ENGINEER,63942,4.99184E+12,Feb-27,609,0
ENGINEER,38251,3.47014E+14,May-33,253,1
DOCTOR,15100,4.89228E+12,Mar-32,233,0
LAWYER,46170,3.04026E+13,Jul-30,195,1
DOCTOR,83914,3.02772E+13,Nov-33,135,1
LAWYER,55782,1.80066E+14,Mar-26,677,0
ENGINEER,27545,4.05704E+15,Dec-32,978,1
LAWYER,3708,3.58663E+15,Jun-27,1913,1
LAWYER,30853,4.4077E+15,Nov-25,225,1
LAWYER,21667,2.38032E+15,Nov-29,237,1
ENGINEER,15852,3.85737E+13,Nov-28,450,1
DOCTOR,52389,3.5037E+15,Nov-25,438,1
LAWYER,72068,2.68032E+15,Mar-34,732,0
LAWYER,33213,4.21569E+15,Aug-28,269,1
LAWYER,59084,2.25179E+15,Jun-28,750,1
ENGINEER,14132,3.87138E+13,Nov-30,964,1
DOCTOR,32175,4.16379E+15,Feb-26,811,0
LAWYER,33273,4.07849E+18,Dec-28,2784,0
ENGINEER,45526,1.80091E+14,Aug-25,195,1
ENGINEER,33273,2.13157E+14,Nov-25,410,0
DOCTOR,87157,3.51227E+15,Sep-29,999,0
ENGINEER,3542,4.83149E+15,Jun-25,664,1
DOCTOR,78046,3.7858E+14,Feb-27,610,1
DOCTOR,41510,3.58433E+15,Jul-30,260,0
ENGINEER,15251,3.02559E+13,Feb-30,372,0
DOCTOR,54527,4.20066E+15,Oct-25,83,1
DOCTOR,33148,2.23809E+15,Dec-33,209,0
ENGINEER,21174,3.51623E+15,Sep-28,621,0
ENGINEER,8881,3.81192E+13,Sep-34,916,0
DOCTOR,57204,4.0568E+15,Jan-32,513,0
ENGINEER,59708,4.69058E+15,Sep-26,177,0
LAWYER,7479,5.03873E+11,Oct-32,826,1
DOCTOR,42613,3.57976E+15,Apr-26,993,1
ENGINEER,69932,5.01899E+11,Jun-29,893,0
DOCTOR,91705,3.53176E+15,Apr-28,698,0
DOCTOR,81618,3.57952E+15,May-25,969,0
DOCTOR,19494,4.82264E+15,Sep-31,385,0
ENGINEER,98003,4.63684E+15,Dec-25,1394,0
DOCTOR,95632,6.01108E+15,Jan-27,341,0
LAWYER,63989,3.68494E+13,May-30,189,0
LAWYER,17952,2.72087E+15,May-29,899,1
ENGINEER,22609,3.54883E+15,May-33,771,0
LAWYER,50225,3.55067E+15,Jul-34,840,0
ENGINEER,42981,2.29253E+15,Sep-25,669,0
DOCTOR,74992,3.42885E+14,May-28,482,1
DOCTOR,50206,2.24661E+15,Sep-30,846,0
DOCTOR,18319,1.80025E+14,Jul-30,824,0
LAWYER,26808,4.98457E+15,Jun-32,100,0
LAWYER,20179,4.19793E+12,Sep-30,368,1
DOCTOR,55128,4.49216E+12,Jul-31,479,1
ENGINEER,71436,4.25012E+15,Apr-31,257,1
